emp_no,first_name,last_name,dept_no,dept_name
53224,Rasiah,Mullainathan,d005,Development
53455,Sariel,Deville,d005,Development
53601,Avishai,Felder,d005,Development
53709,Kazuhisa,Zaumen,d005,Development
53760,Mong,Mateescu,d005,Development
53768,Bojan,Sabnani,d005,Development
53797,Hatem,Perfilyeva,d007,Sales
53871,Xudong,Hebert,d007,Sales
54063,Bedrich,Perna,d005,Development
54089,Sandeepan,Barriga,d005,Development
54105,Hidefumi,Peck,d007,Sales
54114,Jouni,Conde,d005,Development
54123,Kien,Bahk,d007,Sales
54257,Satoru,Molenaar,d005,Development
54307,Yuqun,Bondorf,d005,Development
54328,Akeel,Bruckman,d005,Development
54366,Mohamadou,Terekhov,d005,Development
54383,Sanjay,Makrucki,d005,Development
54528,Tomoyuki,Narwekar,d005,Development
54584,Fusako,Plotkin,d005,Development
54635,Jayesh,Lampe,d005,Development
54677,Chirstian,Schaaf,d005,Development
54704,Kellyn,Rebaine,d005,Development
54746,Ramzi,Liesche,d007,Sales
54770,Charlene,Demizu,d005,Development
54855,Gian,Gulla,d005,Development
54868,Ult,Highland,d005,Development
54892,Sandeepan,Goldhammer,d005,Development
54950,Yuriy,Anick,d005,Development
55068,Kyoichi,Wielonsky,d005,Development
55154,Brigham,Schiettecatte,d005,Development
55375,Houman,Caine,d007,Sales
55422,Mahendra,Kranzdorf,d005,Development
55479,Serap,Erva,d005,Development
55498,Filipe,Heusch,d005,Development
55946,Shan,Wossner,d005,Development
56020,Alagu,Byoun,d005,Development
56136,Ramya,Buchter,d007,Sales
56159,Zengping,Shumilov,d005,Development
56314,Bowen,Morrey,d007,Sales
56329,Zhenhua,Naumovich,d005,Development
56382,Valery,Bardell,d007,Sales
56406,Sachem,Schusler,d007,Sales
56502,Dipayan,Ulupinar,d005,Development
56527,Weiwu,Gonthier,d007,Sales
56531,Quingbo,Renear,d005,Development
56581,Zhenbing,Cappello,d007,Sales
56645,Fun,Sluis,d005,Development
56693,Vesna,Halloran,d007,Sales
56701,KayLiang,Kobuchi,d007,Sales
56715,Rasiah,Gurbaxani,d005,Development
56905,Insup,Genin,d007,Sales
56961,Guoxiang,Peyn,d007,Sales
57040,Arup,Lagarias,d007,Sales
57043,Jaber,Falco,d005,Development
57078,Itzchak,Polupanov,d005,Development
57110,Gou,Stellhorn,d007,Sales
57111,Armond,Suermann,d005,Development
57115,Nirmal,Zobel,d005,Development
57176,Pranav,Stenning,d005,Development
57217,Freyja,Sommer,d005,Development
57223,Danel,Copas,d005,Development
57228,Jaideep,Brickell,d005,Development
57242,Tetsushi,Lowrie,d005,Development
57380,Bodh,Verhoeff,d005,Development
57426,Yannik,Lorch,d005,Development
57476,Badri,Staudhammer,d007,Sales
57489,Jaihie,Benaini,d005,Development
57520,Serif,Bach,d007,Sales
57595,Heeju,Wielonsky,d005,Development
57596,Shigehito,Schahn,d007,Sales
57837,Aria,Murtafg,d005,Development
57850,Ayakannu,Kawashima,d007,Sales
57898,Atilio,Pearson,d005,Development
57945,Tsvetan,Merlo,d005,Development
57968,Froduald,Perng,d005,Development
57980,Shay,Matheson,d005,Development
58125,Xiaoshan,Cesareni,d005,Development
58132,Zdislav,Kawashimo,d007,Sales
58136,Lidong,Tsunoo,d005,Development
58182,Gennady,Kroft,d005,Development
58226,Ayonca,Gill,d007,Sales
58325,Kokou,Riexinger,d005,Development
58351,Chenye,Cannard,d007,Sales
58434,Aluzio,Melton,d005,Development
58437,Maya,Rusterholz,d007,Sales
58510,Dzung,Falco,d005,Development
58567,Eric,Scallan,d007,Sales
58590,Jayson,Roisin,d007,Sales
58634,Snehasis,Copas,d005,Development
58694,Kasidit,Kragelund,d007,Sales
58713,Terresa,Kenevan,d007,Sales
58728,Boguslaw,Parfitt,d005,Development
58788,Shmuel,Anger,d005,Development
58789,Hercules,Cochrane,d005,Development
58790,Peternela,Zockler,d007,Sales
58973,Marke,Decleir,d005,Development
59047,Jiong,Botman,d005,Development
59078,Licheng,Larfeldt,d005,Development
59164,Hideo,Schaad,d005,Development
59176,Teiji,Suessmith,d007,Sales
59183,Kotesh,Cronau,d005,Development
59212,Koldo,Jeong,d007,Sales
59295,Subbu,Ducloy,d007,Sales
59331,Izaskun,Broder,d005,Development
59390,Patricio,Greibach,d007,Sales
59413,Huei,Albarhamtoshy,d007,Sales
59470,Ziyad,Ghelli,d007,Sales
59480,Giordano,Esteva,d007,Sales
59488,Saeko,Montresor,d005,Development
59520,Babette,Montresor,d005,Development
59538,Constantijn,Stiles,d005,Development
59685,Yongdong,Schurmann,d005,Development
59898,Gao,Iwayama,d005,Development
59986,Gererd,Yoshimura,d005,Development
59999,Piyush,Spataro,d007,Sales
60068,Giap,Plavsic,d005,Development
60175,Hatsukazu,Sankaranarayanan,d005,Development
60303,Billur,Solares,d007,Sales
60501,Ranga,Badr,d005,Development
60518,Ziya,Biran,d007,Sales
60522,Becky,Polupanov,d005,Development
60717,Carrsten,Sadowsky,d007,Sales
60823,Kazuhiro,Parfitt,d007,Sales
60867,Tomoyuki,Kornyak,d007,Sales
60894,Lein,Fendler,d005,Development
60904,Tomokazu,Gelosh,d007,Sales
60944,Renee,Pepe,d007,Sales
60991,Ung,Murthy,d007,Sales
61078,Jessie,Greibach,d005,Development
61179,Berni,Kaltofen,d007,Sales
61197,Roselyn,Cannard,d005,Development
61211,Lakshmi,Muntz,d005,Development
61261,Ziya,Pocchiola,d007,Sales
61589,Chuanti,Demke,d005,Development
61626,Mohit,Dulay,d007,Sales
61711,Volkmar,Claffy,d005,Development
61722,Oddvar,Wendorf,d005,Development
61780,Zhilian,Billingsley,d005,Development
61879,Saniya,Steinauer,d005,Development
61944,Bedir,Ananiadou,d005,Development
62012,Yifei,Jahnichen,d005,Development
62018,Juyoung,Toyoshima,d007,Sales
62082,Somnath,Puppe,d005,Development
62251,Rayond,Vingron,d005,Development
62298,Quingbo,Yetto,d007,Sales
62329,Rosli,Ossenbruggen,d005,Development
62382,Padma,Edelhoff,d005,Development
62387,Toney,Frolund,d005,Development
62476,Yahiko,Cooke,d007,Sales
62497,Yifei,Sinitsyn,d005,Development
62629,Shigeaki,Ratnaker,d007,Sales
62714,Limsoon,Silva,d005,Development
62774,Jeanna,Schlenzig,d007,Sales
62821,Tomokazu,Munke,d005,Development
62900,Gio,Alencar,d007,Sales
62932,Kiam,Speel,d005,Development
63017,Moni,Picel,d005,Development
63021,Kamakshi,Yurov,d005,Development
63087,Kazuhito,Ballarin,d005,Development
63169,Wojceich,Sanella,d005,Development
63307,Sugwoo,Herber,d007,Sales
63321,Marsha,Monkewich,d005,Development
63331,Changho,Fadgyas,d005,Development
63363,Terresa,Brattka,d005,Development
63412,Domenick,Thisen,d005,Development
63438,Gilbert,Herbst,d007,Sales
63456,Youngkon,Cromarty,d007,Sales
63466,Geraldo,Ratnaker,d007,Sales
63501,Laurentiu,Cesareni,d005,Development
63516,Toshimitsu,Steinauer,d007,Sales
63612,Berto,Foote,d005,Development
63743,Shugo,Muntz,d005,Development
63861,Mohammad,Soicher,d005,Development
63943,Shai,Karcich,d007,Sales
64052,Hyuckchul,Stroustrup,d005,Development
64072,Claude,Demri,d005,Development
64177,Kerhong,Angot,d005,Development
64288,Gad,Siochi,d005,Development
64526,Masoud,Uehara,d007,Sales
64595,Mohit,Majewski,d005,Development
64692,Bowen,Ermel,d005,Development
64707,Brigham,Chachaty,d007,Sales
64753,Shahid,Swan,d007,Sales
64796,Xiadong,Auria,d007,Sales
64837,Mantis,Petereit,d005,Development
64855,Elrique,Hiltgen,d005,Development
64916,Mohit,Hmelo,d007,Sales
64927,Kwee,Peak,d005,Development
64974,Lijia,Penn,d005,Development
65167,Torsten,Borovoy,d005,Development
65173,Karlis,Binkley,d007,Sales
65366,Bartek,Lindenbaum,d005,Development
65543,Mahmut,Verhoeff,d005,Development
65559,Feipei,Nishimukai,d007,Sales
65595,Kasidit,Fujisaki,d005,Development
65706,Troy,Munck,d005,Development
65807,Guttorm,Ranze,d005,Development
65858,Martins,Awdeh,d005,Development
65978,Fay,Chaudhuri,d007,Sales
66062,Zita,Ranta,d007,Sales
66423,Murthy,Schwartzbauer,d005,Development
66425,Mats,Eppinger,d005,Development
66467,Zine,Erdmenger,d005,Development
66481,Nalini,McClurg,d005,Development
66604,Bezalel,Hiroyama,d005,Development
66687,Kien,Simmen,d007,Sales
66851,Mona,Lyonns,d005,Development
66921,Weiru,Deville,d005,Development
66937,Chenye,Heering,d005,Development
66945,Perry,Kusakabe,d007,Sales
66961,Lech,Albarhamtoshy,d007,Sales
67032,Xiaopeng,Erdmenger,d005,Development
67208,Rosalie,Sichman,d005,Development
67428,Dharmaraja,Diderrich,d005,Development
67553,Freyja,Hutter,d007,Sales
67554,Xiaoheng,Bhattacharjee,d005,Development
67609,Poornachandra,Berztiss,d007,Sales
67705,Genevieve,Khalil,d007,Sales
67762,Jeanna,Francisci,d005,Development
67779,Niclas,Welham,d007,Sales
67815,Zongyan,Coney,d005,Development
67835,Behnaam,Luft,d007,Sales
67872,Adel,Toyoshima,d007,Sales
67967,Marin,Stille,d005,Development
67968,Christoper,Narahara,d007,Sales
67994,Hatim,Paludetto,d005,Development
68005,Hilary,Montresor,d005,Development
68123,Shakhar,Rissland,d007,Sales
68142,Aran,Nishimukai,d007,Sales
68147,Breannda,Zhang,d005,Development
68293,Faiza,Mateescu,d005,Development
68427,Ute,Mansanne,d005,Development
68434,Nimmagadda,Buescher,d007,Sales
68607,Xuejia,Zallocco,d007,Sales
68705,Arunas,Ferretti,d005,Development
68801,Ymte,Ramsay,d005,Development
68880,Elvis,Assaf,d007,Sales
68900,Pohua,Sevcikova,d005,Development
68940,Froduald,Garrabrants,d007,Sales
68964,Fai,Francisci,d005,Development
69206,Bojan,Melichar,d005,Development
69226,Reinhold,Wursthorn,d005,Development
69364,Marla,DiGiano,d005,Development
69445,Gift,Puppo,d007,Sales
69505,Serenella,Kragelund,d005,Development
69524,Leon,Vrecion,d005,Development
69555,Golgen,Sabnani,d007,Sales
69570,Katsuyuki,Reinhart,d005,Development
69697,Zengping,Nourani,d005,Development
69740,Ibibia,Jayawardene,d005,Development
69773,Elzbieta,Kisuki,d005,Development
69900,Herb,Schmittgen,d005,Development
69993,Anwar,Silva,d007,Sales
70002,Candida,Impagliazzo,d005,Development
70049,Dipankar,Domenig,d005,Development
70070,Kerhong,Ellozy,d007,Sales
70071,Hironoby,Vigier,d007,Sales
70123,Aloys,Takkinen,d007,Sales
70132,Gal,Manders,d007,Sales
70197,Nishit,Fritzsche,d005,Development
70257,Kiyomitsu,Saoudi,d007,Sales
70287,Nimmagadda,McConalogue,d007,Sales
70354,Minghong,Gammage,d005,Development
70659,Kauko,Domenig,d007,Sales
70751,Danil,Heusch,d005,Development
70782,Abdulah,Ebeling,d007,Sales
70791,Aamod,Avouris,d005,Development
70898,Ranan,Radhakrishnan,d005,Development
70919,Anwar,Casley,d005,Development
71037,Mihalis,Mitina,d007,Sales
71341,Seongbin,Tetzlaff,d005,Development
71365,Remzi,Bratsberg,d005,Development
71405,Shuzo,Miake,d005,Development
71490,Yannis,Vieri,d007,Sales
71503,Chinhyun,Plumb,d007,Sales
71528,Marjo,Deverell,d005,Development
71588,Junichi,Colorni,d007,Sales
71766,Gennady,Lieblein,d007,Sales
71810,Hideo,Ertl,d007,Sales
71879,Ipke,Silva,d007,Sales
71889,Tristan,Hennebert,d005,Development
71923,Jayesh,Kavanagh,d005,Development
71959,Jianhua,Speer,d007,Sales
71984,Fei,Thiria,d005,Development
71985,Kristina,Emmart,d005,Development
72436,Roselyn,Siegrist,d005,Development
72469,Peternela,Clouatre,d007,Sales
72490,Fumiyo,Pena,d005,Development
72510,Miomir,Tomescu,d005,Development
72521,Georgi,Daescu,d005,Development
72522,Insup,Katzenelson,d005,Development
72571,Yurij,Cools,d005,Development
72693,Zhaofang,Gadepally,d007,Sales
72723,Arve,Danlos,d007,Sales
72799,Akeel,Usdin,d005,Development
72897,Faiza,Leslie,d005,Development
72922,Kristian,DasSarma,d007,Sales
72923,Zhenbing,Decaestecker,d005,Development
72981,Chanjung,Imataki,d007,Sales
73006,Shiv,Schiper,d007,Sales
73019,Vishwani,Gecseg,d005,Development
73143,Sreekrishna,Cincotta,d005,Development
73225,Mana,Swick,d005,Development
73314,Oguz,Weiland,d007,Sales
73320,Bowen,Biran,d007,Sales
73322,Atreye,Tomescu,d007,Sales
73355,Kannan,Rotem,d005,Development
73364,Wayne,Gaughan,d005,Development
73370,Huiqun,Suri,d005,Development
73415,Renny,Pillow,d007,Sales
73497,Sibyl,Huhdanpaa,d007,Sales
73500,Sahrah,Thambidurai,d005,Development
73523,Fei,Parascandalo,d007,Sales
73548,Margareta,Pena,d007,Sales
73601,Aloke,Vasanthakumar,d005,Development
73612,Toney,Lienhardt,d007,Sales
73674,Yifei,Jahnichen,d007,Sales
73687,Zito,Bakhtari,d007,Sales
73823,Shaibal,Michaels,d007,Sales
73875,Rafail,Duclos,d005,Development
73949,Gian,Birch,d007,Sales
73972,Makato,Biron,d007,Sales
74106,Sailaja,Uchoa,d007,Sales
74113,Kazuhito,Chinal,d005,Development
74121,Otmar,Capobianchi,d005,Development
74154,Oscar,Foong,d007,Sales
74171,Patricio,Kleiser,d005,Development
74188,Kersti,Cronau,d005,Development
74259,Ohad,Hmelo,d007,Sales
74262,Yongdong,Demri,d007,Sales
74271,Guther,Coombs,d007,Sales
74316,Eran,Desikan,d007,Sales
74332,Brigham,Impagliazzo,d005,Development
74353,Shan,Rajala,d005,Development
74360,Dayanand,Viele,d005,Development
74542,Adin,Naumovich,d007,Sales
74609,Divier,Conta,d005,Development
74699,Moon,Rotem,d005,Development
74731,Hironobu,Kleiser,d007,Sales
74742,Troy,Gurbaxani,d005,Development
74779,Beshir,Thibadeau,d007,Sales
74878,Mark,Leaver,d005,Development
74923,Geoffry,Pepe,d005,Development
74935,Manohar,Vendrig,d005,Development
75007,Yunming,Bharadwaj,d005,Development
75114,Lillian,Ladret,d007,Sales
75186,Filipp,Miyakawa,d007,Sales
75226,Nechama,Couchot,d005,Development
75395,Thanasis,Marchesini,d005,Development
75530,Martial,Beutelspacher,d007,Sales
75546,Geoffrey,Samarati,d005,Development
75551,Sreekrishna,Schrift,d005,Development
75574,Utpal,Melton,d007,Sales
75704,Sanjoy,Zweizig,d005,Development
75717,Waiman,Schach,d005,Development
75797,Djelloul,Yetim,d005,Development
75840,Unal,Baar,d007,Sales
75944,Deborah,Rohrbach,d005,Development
76083,Uzi,Kusalik,d005,Development
76092,Manohar,Sevcikova,d005,Development
76151,Manton,Marakhovsky,d005,Development
76195,Theirry,Honglei,d007,Sales
76225,Dinkar,Zumaque,d007,Sales
76267,Radhakrishnan,Condotta,d005,Development
76278,Oldrich,Heiserman,d005,Development
76293,Nagui,Reinhart,d005,Development
76488,Baruch,Sridhar,d005,Development
76562,Renee,Basart,d007,Sales
76566,Tsvetan,Pettit,d007,Sales
76690,Shaowen,Danley,d005,Development
76750,Tomoyuki,Eastman,d005,Development
76825,Sasan,Zaumen,d005,Development
76916,Yonghong,Morton,d005,Development
76998,Tomoyuki,Mawatari,d005,Development
77201,Kiyotoshi,Butner,d007,Sales
77241,Uri,Sommen,d005,Development
77263,Arto,Keustermans,d007,Sales
77297,Wanqing,Zumaque,d007,Sales
77345,Jixiang,Klerer,d005,Development
77346,Shir,Walston,d007,Sales
77391,JiYoung,Polupanov,d005,Development
77441,Sachio,Luca,d005,Development
77458,Subhankar,Cannard,d005,Development
77551,Lansing,Ossenbruggen,d007,Sales
77739,Dulce,Krzyzanowski,d005,Development
77838,Shuzo,Piazza,d005,Development
77884,Danel,Pollacia,d005,Development
77893,Kien,Wegerle,d005,Development
77927,Martien,Terlouw,d005,Development
77936,Horward,Azevdeo,d005,Development
77980,Yongmin,Sidje,d007,Sales
77988,Tze,Gyimothy,d005,Development
78168,Yinlin,Kushnir,d005,Development
78347,Arne,Francisci,d005,Development
78443,Yongdong,Schahn,d005,Development
78524,Zhiwei,Bahk,d007,Sales
78548,Xiaoqiang,Boissier,d005,Development
78649,Gino,Lorys,d007,Sales
78715,Heeju,Ozeri,d005,Development
78777,Goetz,Henders,d005,Development
78841,Aloys,Flasterstein,d007,Sales
78863,Arie,Chinen,d007,Sales
78938,Kerhong,Krybus,d007,Sales
79002,Lena,Pappas,d005,Development
79210,Mansur,Antonakopoulos,d005,Development
79264,Chaosheng,Demizu,d005,Development
79367,Shir,Kandlur,d005,Development
79466,Roddy,Henders,d005,Development
79574,Mariusz,Terlouw,d005,Development
79704,Ipke,Neiman,d005,Development
79765,Gonzalo,Danecki,d007,Sales
80092,Yucel,Wilharm,d005,Development
80132,Nidapan,Hedayat,d005,Development
80215,Ranga,Ranon,d005,Development
80223,Sadegh,Einsfeld,d005,Development
80227,Kerryn,Braunschweig,d005,Development
80270,Fen,Jonsson,d007,Sales
80332,Behnaam,Masand,d007,Sales
80370,Honesty,Weiland,d005,Development
80536,Adel,Hebden,d005,Development
80550,Candida,Cullers,d005,Development
80611,Pramod,Sifakis,d005,Development
80617,Prodip,Kugler,d005,Development
80665,Angel,Angot,d007,Sales
80705,Josyula,Shackel,d005,Development
80727,Margo,Remmers,d007,Sales
80791,Takahiro,Molenkamp,d005,Development
80801,Bluma,Ambroszkiewicz,d007,Sales
80822,Marsal,Byoun,d007,Sales
80862,Serenella,Improta,d007,Sales
80864,Radhia,Birnbaum,d007,Sales
80931,Breannda,Garigliano,d005,Development
80937,Chikako,Jiang,d007,Sales
80991,Marco,Schreiter,d007,Sales
81007,Mototsugu,Rande,d007,Sales
81222,Vivian,Homond,d007,Sales
81292,Ortrun,Copas,d005,Development
81303,Ghassan,Berstel,d007,Sales
81329,Divine,Gire,d005,Development
81368,Frederique,Ghemri,d005,Development
81432,Hideyuki,Veldwijk,d005,Development
81479,Girolamo,Vuskovic,d005,Development
81494,Hatsukazu,Litzkow,d005,Development
81510,Mamdouh,Penttonen,d007,Sales
81527,Arnd,Bouloucos,d007,Sales
81572,Ingemar,DiGiano,d005,Development
81594,Saddek,Spinelli,d005,Development
81755,Peer,Beeson,d005,Development
81815,Chaitali,Kuhnemann,d005,Development
81851,Dante,Heystek,d005,Development
81885,Aamod,Walston,d005,Development
81900,Mario,Bernatsky,d005,Development
82139,Satoru,Zucker,d005,Development
82324,Ashish,Knightly,d007,Sales
82339,Jeanna,Schrift,d005,Development
82458,Barun,Peres,d007,Sales
82466,Serge,Brookner,d007,Sales
82498,Jianwen,Bojadziev,d005,Development
82601,Munehiko,Nitto,d005,Development
82614,Hiroyasu,Segond,d007,Sales
82634,Volkmar,Plesums,d005,Development
82646,Shugo,Plump,d005,Development
82677,Adil,Decaestecker,d007,Sales
82689,Zijian,Crouzet,d005,Development
82824,Gopalakrishnan,Wiegley,d005,Development
82856,Hidefumi,Erez,d005,Development
82875,Domenick,Terekhov,d007,Sales
82895,Ramya,Peck,d005,Development
83057,Niteen,Passafiume,d007,Sales
83092,Bernt,Kranzdorf,d005,Development
83125,Frederique,Staudhammer,d005,Development
83143,Luisa,Krupka,d005,Development
83260,Premsyl,Markovitch,d005,Development
83294,Gudjon,Petersohn,d005,Development
83328,Ute,Demri,d005,Development
83468,Charlene,Beilner,d007,Sales
83569,Jiafu,Peroz,d005,Development
83574,Gonzalo,Masamoto,d007,Sales
83650,Mariangiola,Raoux,d005,Development
83750,Zsolt,Gulik,d005,Development
83756,Constantijn,Esposito,d005,Development
83778,Premsyl,Nitto,d007,Sales
83806,Froduald,Kumaresan,d005,Development
83808,Danel,Setiz,d007,Sales
83824,Shin,Ananiadou,d005,Development
83881,Gino,Michaels,d005,Development
83895,Hyuncheol,Pettey,d005,Development
83898,Erzsebet,England,d005,Development
83910,Zdislav,Flexer,d005,Development
83968,Giap,Rando,d005,Development
84139,Fabrizio,Walston,d005,Development
84202,Atreye,Serre,d005,Development
84305,Minghong,Kalloufi,d005,Development
84419,Hailing,Foote,d005,Development
84458,Toshiko,Molenkamp,d005,Development
84459,Amalendu,Barreiro,d005,Development
84502,Murthy,Tomescu,d005,Development
84552,Pramod,Sidou,d005,Development
84568,Denny,Peltason,d005,Development
84587,Sangeeta,Bressoud,d005,Development
84621,Weiye,Ducloy,d007,Sales
84747,Yoshinari,Felcyn,d007,Sales
85110,Volkmar,Maquelin,d007,Sales
85184,Gretta,Peng,d005,Development
85215,Along,Detkin,d007,Sales
85371,Suebskul,Lanphier,d007,Sales
85394,Sastry,Conta,d005,Development
85470,Domenick,Mahmud,d005,Development
85489,Adas,Zwicker,d007,Sales
85524,Lillian,Tokunaga,d005,Development
85719,Satosi,Rosti,d007,Sales
85796,Honglan,Boissier,d007,Sales
85825,Hongzhu,Zedlitz,d007,Sales
85894,Teunis,Eugenio,d005,Development
85988,Aiichiro,Brlek,d007,Sales
86029,Yuguang,Cronau,d005,Development
86047,Ebru,Suppi,d005,Development
86217,Mari,Asrin,d005,Development
86267,Masato,Guting,d005,Development
86284,Fabrizio,Wrigley,d005,Development
86310,Remmert,Picel,d005,Development
86342,Marit,Boguraev,d005,Development
86403,Arto,Vickson,d007,Sales
86559,Weiye,Tsukuda,d005,Development
86561,Thodoros,Frolund,d005,Development
86634,Odysseas,Terlouw,d005,Development
86654,Jeane,Taubenfeld,d007,Sales
86746,Parke,Seiwald,d005,Development
86754,Guadalupe,Vigier,d007,Sales
86824,Constantine,Motley,d007,Sales
86831,KayLiang,Nanard,d007,Sales
86899,Deborah,Kadhim,d005,Development
86969,Shai,Rijckaert,d005,Development
87022,Mario,Eterovic,d005,Development
87078,Boalin,Muntz,d005,Development
87160,Nevio,Gihr,d005,Development
87196,Caolyn,Ozery,d005,Development
87232,Arch,Thebaut,d005,Development
87274,Hilari,Gide,d007,Sales
87358,Ipke,Sridhar,d005,Development
87372,Maren,Stellhorn,d007,Sales
87375,Ishfaq,Comyn,d005,Development
87401,Shietung,Zweizig,d005,Development
87422,Mohamadou,Lorcy,d005,Development
87534,Golgen,Apsitis,d007,Sales
87681,IEEE,Birge,d005,Development
87852,Nikolaos,Pokrovskii,d007,Sales
87877,Sampalli,Undy,d007,Sales
87881,Yechezkel,Masaki,d005,Development
87933,Uma,Ruther,d005,Development
87948,Subhash,Kalafatis,d005,Development
87993,Masasuke,Hiraishi,d005,Development
88005,Mrinalini,Brookman,d005,Development
88013,Frederique,Vasanthakumar,d007,Sales
88032,Urs,Serra,d007,Sales
88136,Shir,Stille,d005,Development
88171,Genevieve,Eterovic,d005,Development
88195,Ghassan,Krogh,d005,Development
88213,Zvonko,Varman,d005,Development
88262,Sham,Stassinopoulos,d005,Development
88298,Shuji,Vidya,d005,Development
